[2025-06-13 07:10:01,940]: 
[2025-06-13 07:14:27,389]: [LeNet5_parametrized_relu] Epoch: 010 Train Loss: 1.2605 Train Acc: 0.5477 Eval Loss: 1.1578 Eval Acc: 0.5861 (LR: 0.00100000)
[2025-06-13 07:14:53,225]: [LeNet5_parametrized_relu] Epoch: 011 Train Loss: 1.2468 Train Acc: 0.5527 Eval Loss: 1.1438 Eval Acc: 0.5869 (LR: 0.00100000)
[2025-06-13 07:15:19,240]: [LeNet5_parametrized_relu] Epoch: 012 Train Loss: 1.2286 Train Acc: 0.5583 Eval Loss: 1.1233 Eval Acc: 0.5989 (LR: 0.00100000)
[2025-06-13 07:15:45,063]: [LeNet5_parametrized_relu] Epoch: 013 Train Loss: 1.2106 Train Acc: 0.5673 Eval Loss: 1.1093 Eval Acc: 0.6022 (LR: 0.00100000)
[2025-06-13 07:16:10,946]: [LeNet5_parametrized_relu] Epoch: 014 Train Loss: 1.1954 Train Acc: 0.5694 Eval Loss: 1.0884 Eval Acc: 0.6157 (LR: 0.00100000)
[2025-06-13 07:16:37,201]: [LeNet5_parametrized_relu] Epoch: 015 Train Loss: 1.1842 Train Acc: 0.5769 Eval Loss: 1.0834 Eval Acc: 0.6102 (LR: 0.00100000)
[2025-06-13 07:17:03,227]: [LeNet5_parametrized_relu] Epoch: 016 Train Loss: 1.1697 Train Acc: 0.5809 Eval Loss: 1.0763 Eval Acc: 0.6183 (LR: 0.00100000)
[2025-06-13 07:17:29,039]: [LeNet5_parametrized_relu] Epoch: 017 Train Loss: 1.1576 Train Acc: 0.5859 Eval Loss: 1.0932 Eval Acc: 0.6113 (LR: 0.00100000)
[2025-06-13 07:17:54,752]: [LeNet5_parametrized_relu] Epoch: 018 Train Loss: 1.1467 Train Acc: 0.5906 Eval Loss: 1.0593 Eval Acc: 0.6216 (LR: 0.00100000)
[2025-06-13 07:18:20,438]: [LeNet5_parametrized_relu] Epoch: 019 Train Loss: 1.1434 Train Acc: 0.5911 Eval Loss: 1.0504 Eval Acc: 0.6259 (LR: 0.00100000)
[2025-06-13 07:18:46,265]: [LeNet5_parametrized_relu] Epoch: 020 Train Loss: 1.1334 Train Acc: 0.5959 Eval Loss: 1.0526 Eval Acc: 0.6244 (LR: 0.00100000)
[2025-06-13 07:19:11,918]: [LeNet5_parametrized_relu] Epoch: 021 Train Loss: 1.1212 Train Acc: 0.6021 Eval Loss: 1.0451 Eval Acc: 0.6295 (LR: 0.00100000)
[2025-06-13 07:19:37,806]: [LeNet5_parametrized_relu] Epoch: 022 Train Loss: 1.1121 Train Acc: 0.6046 Eval Loss: 1.0140 Eval Acc: 0.6409 (LR: 0.00100000)
[2025-06-13 07:20:03,476]: [LeNet5_parametrized_relu] Epoch: 023 Train Loss: 1.1047 Train Acc: 0.6045 Eval Loss: 1.0100 Eval Acc: 0.6430 (LR: 0.00100000)
[2025-06-13 07:20:29,209]: [LeNet5_parametrized_relu] Epoch: 024 Train Loss: 1.0982 Train Acc: 0.6095 Eval Loss: 0.9958 Eval Acc: 0.6456 (LR: 0.00100000)
[2025-06-13 07:20:54,786]: [LeNet5_parametrized_relu] Epoch: 025 Train Loss: 1.0913 Train Acc: 0.6115 Eval Loss: 1.0149 Eval Acc: 0.6390 (LR: 0.00100000)
[2025-06-13 07:21:20,717]: [LeNet5_parametrized_relu] Epoch: 026 Train Loss: 1.0868 Train Acc: 0.6117 Eval Loss: 1.0185 Eval Acc: 0.6374 (LR: 0.00100000)
[2025-06-13 07:21:46,571]: [LeNet5_parametrized_relu] Epoch: 027 Train Loss: 1.0887 Train Acc: 0.6135 Eval Loss: 1.0191 Eval Acc: 0.6392 (LR: 0.00100000)
[2025-06-13 07:22:12,356]: [LeNet5_parametrized_relu] Epoch: 028 Train Loss: 1.0721 Train Acc: 0.6173 Eval Loss: 0.9866 Eval Acc: 0.6501 (LR: 0.00100000)
[2025-06-13 07:22:37,688]: [LeNet5_parametrized_relu] Epoch: 029 Train Loss: 1.0756 Train Acc: 0.6177 Eval Loss: 0.9851 Eval Acc: 0.6472 (LR: 0.00100000)
[2025-06-13 07:23:03,227]: [LeNet5_parametrized_relu] Epoch: 030 Train Loss: 1.0620 Train Acc: 0.6240 Eval Loss: 1.0005 Eval Acc: 0.6369 (LR: 0.00100000)
[2025-06-13 07:23:28,965]: [LeNet5_parametrized_relu] Epoch: 031 Train Loss: 1.0614 Train Acc: 0.6224 Eval Loss: 0.9942 Eval Acc: 0.6452 (LR: 0.00100000)
[2025-06-13 07:23:54,561]: [LeNet5_parametrized_relu] Epoch: 032 Train Loss: 1.0598 Train Acc: 0.6228 Eval Loss: 0.9774 Eval Acc: 0.6503 (LR: 0.00100000)
[2025-06-13 07:24:21,339]: [LeNet5_parametrized_relu] Epoch: 033 Train Loss: 1.0526 Train Acc: 0.6277 Eval Loss: 0.9696 Eval Acc: 0.6590 (LR: 0.00100000)
[2025-06-13 07:24:48,078]: [LeNet5_parametrized_relu] Epoch: 034 Train Loss: 1.0577 Train Acc: 0.6251 Eval Loss: 0.9740 Eval Acc: 0.6511 (LR: 0.00100000)
[2025-06-13 07:25:14,931]: [LeNet5_parametrized_relu] Epoch: 035 Train Loss: 1.0487 Train Acc: 0.6272 Eval Loss: 0.9660 Eval Acc: 0.6568 (LR: 0.00100000)
[2025-06-13 07:25:40,358]: [LeNet5_parametrized_relu] Epoch: 036 Train Loss: 1.0368 Train Acc: 0.6315 Eval Loss: 0.9707 Eval Acc: 0.6586 (LR: 0.00100000)
[2025-06-13 07:26:07,097]: [LeNet5_parametrized_relu] Epoch: 037 Train Loss: 1.0398 Train Acc: 0.6296 Eval Loss: 0.9542 Eval Acc: 0.6619 (LR: 0.00100000)
[2025-06-13 07:26:32,346]: [LeNet5_parametrized_relu] Epoch: 038 Train Loss: 1.0390 Train Acc: 0.6312 Eval Loss: 0.9410 Eval Acc: 0.6666 (LR: 0.00100000)
[2025-06-13 07:26:57,448]: [LeNet5_parametrized_relu] Epoch: 039 Train Loss: 1.0331 Train Acc: 0.6313 Eval Loss: 1.0024 Eval Acc: 0.6466 (LR: 0.00100000)
[2025-06-13 07:27:23,761]: [LeNet5_parametrized_relu] Epoch: 040 Train Loss: 1.0359 Train Acc: 0.6346 Eval Loss: 0.9419 Eval Acc: 0.6686 (LR: 0.00100000)
[2025-06-13 07:27:50,861]: [LeNet5_parametrized_relu] Epoch: 041 Train Loss: 1.0319 Train Acc: 0.6332 Eval Loss: 0.9693 Eval Acc: 0.6569 (LR: 0.00100000)
[2025-06-13 07:28:16,446]: [LeNet5_parametrized_relu] Epoch: 042 Train Loss: 1.0296 Train Acc: 0.6357 Eval Loss: 0.9679 Eval Acc: 0.6578 (LR: 0.00100000)
[2025-06-13 07:28:41,434]: [LeNet5_parametrized_relu] Epoch: 043 Train Loss: 1.0227 Train Acc: 0.6376 Eval Loss: 0.9327 Eval Acc: 0.6645 (LR: 0.00100000)
[2025-06-13 07:29:07,547]: [LeNet5_parametrized_relu] Epoch: 044 Train Loss: 1.0141 Train Acc: 0.6408 Eval Loss: 0.9259 Eval Acc: 0.6737 (LR: 0.00100000)
[2025-06-13 07:29:34,717]: [LeNet5_parametrized_relu] Epoch: 045 Train Loss: 1.0183 Train Acc: 0.6370 Eval Loss: 0.9481 Eval Acc: 0.6604 (LR: 0.00100000)
[2025-06-13 07:30:02,865]: [LeNet5_parametrized_relu] Epoch: 046 Train Loss: 1.0217 Train Acc: 0.6381 Eval Loss: 0.9430 Eval Acc: 0.6717 (LR: 0.00100000)
[2025-06-13 07:30:29,855]: [LeNet5_parametrized_relu] Epoch: 047 Train Loss: 1.0119 Train Acc: 0.6406 Eval Loss: 0.9132 Eval Acc: 0.6760 (LR: 0.00100000)
[2025-06-13 07:30:55,882]: [LeNet5_parametrized_relu] Epoch: 048 Train Loss: 1.0065 Train Acc: 0.6419 Eval Loss: 0.9329 Eval Acc: 0.6691 (LR: 0.00100000)
[2025-06-13 07:31:21,304]: [LeNet5_parametrized_relu] Epoch: 049 Train Loss: 1.0113 Train Acc: 0.6400 Eval Loss: 0.9365 Eval Acc: 0.6637 (LR: 0.00100000)
[2025-06-13 07:31:48,078]: [LeNet5_parametrized_relu] Epoch: 050 Train Loss: 1.0041 Train Acc: 0.6434 Eval Loss: 0.9402 Eval Acc: 0.6682 (LR: 0.00100000)
[2025-06-13 07:32:16,488]: [LeNet5_parametrized_relu] Epoch: 051 Train Loss: 1.0073 Train Acc: 0.6426 Eval Loss: 0.9381 Eval Acc: 0.6665 (LR: 0.00100000)
[2025-06-13 07:32:43,151]: [LeNet5_parametrized_relu] Epoch: 052 Train Loss: 1.0078 Train Acc: 0.6435 Eval Loss: 0.9621 Eval Acc: 0.6617 (LR: 0.00100000)
[2025-06-13 07:33:09,935]: [LeNet5_parametrized_relu] Epoch: 053 Train Loss: 0.9992 Train Acc: 0.6449 Eval Loss: 0.9030 Eval Acc: 0.6809 (LR: 0.00100000)
[2025-06-13 07:33:36,587]: [LeNet5_parametrized_relu] Epoch: 054 Train Loss: 0.9960 Train Acc: 0.6449 Eval Loss: 0.9140 Eval Acc: 0.6753 (LR: 0.00100000)
[2025-06-13 07:34:03,560]: [LeNet5_parametrized_relu] Epoch: 055 Train Loss: 0.9884 Train Acc: 0.6476 Eval Loss: 0.9290 Eval Acc: 0.6699 (LR: 0.00100000)
[2025-06-13 07:34:29,933]: [LeNet5_parametrized_relu] Epoch: 056 Train Loss: 0.9889 Train Acc: 0.6489 Eval Loss: 0.9065 Eval Acc: 0.6786 (LR: 0.00100000)
[2025-06-13 07:34:56,380]: [LeNet5_parametrized_relu] Epoch: 057 Train Loss: 0.9929 Train Acc: 0.6500 Eval Loss: 0.9271 Eval Acc: 0.6688 (LR: 0.00100000)
[2025-06-13 07:35:23,038]: [LeNet5_parametrized_relu] Epoch: 058 Train Loss: 0.9877 Train Acc: 0.6496 Eval Loss: 0.9076 Eval Acc: 0.6792 (LR: 0.00100000)
[2025-06-13 07:35:48,991]: [LeNet5_parametrized_relu] Epoch: 059 Train Loss: 0.9882 Train Acc: 0.6462 Eval Loss: 0.9246 Eval Acc: 0.6718 (LR: 0.00100000)
[2025-06-13 07:36:15,640]: [LeNet5_parametrized_relu] Epoch: 060 Train Loss: 0.9925 Train Acc: 0.6502 Eval Loss: 0.9045 Eval Acc: 0.6790 (LR: 0.00100000)
[2025-06-13 07:36:42,505]: [LeNet5_parametrized_relu] Epoch: 061 Train Loss: 0.9791 Train Acc: 0.6522 Eval Loss: 0.8961 Eval Acc: 0.6858 (LR: 0.00100000)
[2025-06-13 07:37:09,180]: [LeNet5_parametrized_relu] Epoch: 062 Train Loss: 0.9797 Train Acc: 0.6537 Eval Loss: 0.8980 Eval Acc: 0.6896 (LR: 0.00100000)
[2025-06-13 07:37:35,817]: [LeNet5_parametrized_relu] Epoch: 063 Train Loss: 0.9848 Train Acc: 0.6532 Eval Loss: 0.9030 Eval Acc: 0.6835 (LR: 0.00100000)
[2025-06-13 07:38:02,454]: [LeNet5_parametrized_relu] Epoch: 064 Train Loss: 0.9779 Train Acc: 0.6537 Eval Loss: 0.9132 Eval Acc: 0.6823 (LR: 0.00100000)
[2025-06-13 07:38:28,813]: [LeNet5_parametrized_relu] Epoch: 065 Train Loss: 0.9822 Train Acc: 0.6516 Eval Loss: 0.8984 Eval Acc: 0.6860 (LR: 0.00100000)
[2025-06-13 07:38:56,070]: [LeNet5_parametrized_relu] Epoch: 066 Train Loss: 0.9821 Train Acc: 0.6508 Eval Loss: 0.9043 Eval Acc: 0.6807 (LR: 0.00100000)
[2025-06-13 07:39:23,208]: [LeNet5_parametrized_relu] Epoch: 067 Train Loss: 0.9738 Train Acc: 0.6526 Eval Loss: 0.9089 Eval Acc: 0.6818 (LR: 0.00100000)
[2025-06-13 07:39:49,379]: [LeNet5_parametrized_relu] Epoch: 068 Train Loss: 0.9766 Train Acc: 0.6562 Eval Loss: 0.9047 Eval Acc: 0.6845 (LR: 0.00100000)
[2025-06-13 07:40:16,089]: [LeNet5_parametrized_relu] Epoch: 069 Train Loss: 0.9752 Train Acc: 0.6561 Eval Loss: 0.8820 Eval Acc: 0.6895 (LR: 0.00100000)
[2025-06-13 07:40:42,041]: [LeNet5_parametrized_relu] Epoch: 070 Train Loss: 0.9723 Train Acc: 0.6535 Eval Loss: 0.8934 Eval Acc: 0.6867 (LR: 0.00100000)
[2025-06-13 07:41:08,809]: [LeNet5_parametrized_relu] Epoch: 071 Train Loss: 0.9688 Train Acc: 0.6567 Eval Loss: 0.8964 Eval Acc: 0.6808 (LR: 0.00100000)
[2025-06-13 07:41:35,200]: [LeNet5_parametrized_relu] Epoch: 072 Train Loss: 0.9692 Train Acc: 0.6531 Eval Loss: 0.9399 Eval Acc: 0.6734 (LR: 0.00100000)
[2025-06-13 07:42:01,827]: [LeNet5_parametrized_relu] Epoch: 073 Train Loss: 0.9727 Train Acc: 0.6561 Eval Loss: 0.8812 Eval Acc: 0.6844 (LR: 0.00100000)
[2025-06-13 07:42:28,319]: [LeNet5_parametrized_relu] Epoch: 074 Train Loss: 0.9681 Train Acc: 0.6554 Eval Loss: 0.8715 Eval Acc: 0.6923 (LR: 0.00100000)
[2025-06-13 07:42:54,281]: [LeNet5_parametrized_relu] Epoch: 075 Train Loss: 0.9604 Train Acc: 0.6588 Eval Loss: 0.8831 Eval Acc: 0.6863 (LR: 0.00100000)
[2025-06-13 07:43:20,846]: [LeNet5_parametrized_relu] Epoch: 076 Train Loss: 0.9565 Train Acc: 0.6621 Eval Loss: 0.8660 Eval Acc: 0.6962 (LR: 0.00100000)
[2025-06-13 07:43:46,434]: [LeNet5_parametrized_relu] Epoch: 077 Train Loss: 0.9612 Train Acc: 0.6614 Eval Loss: 0.9075 Eval Acc: 0.6778 (LR: 0.00100000)
[2025-06-13 07:44:11,820]: [LeNet5_parametrized_relu] Epoch: 078 Train Loss: 0.9587 Train Acc: 0.6614 Eval Loss: 0.9067 Eval Acc: 0.6800 (LR: 0.00100000)
[2025-06-13 07:44:37,425]: [LeNet5_parametrized_relu] Epoch: 079 Train Loss: 0.9611 Train Acc: 0.6621 Eval Loss: 0.8623 Eval Acc: 0.6963 (LR: 0.00100000)
[2025-06-13 07:45:03,019]: [LeNet5_parametrized_relu] Epoch: 080 Train Loss: 0.9627 Train Acc: 0.6594 Eval Loss: 0.8719 Eval Acc: 0.6916 (LR: 0.00100000)
[2025-06-13 07:45:28,358]: [LeNet5_parametrized_relu] Epoch: 081 Train Loss: 0.9566 Train Acc: 0.6606 Eval Loss: 0.8772 Eval Acc: 0.6900 (LR: 0.00100000)
[2025-06-13 07:45:54,524]: [LeNet5_parametrized_relu] Epoch: 082 Train Loss: 0.9502 Train Acc: 0.6631 Eval Loss: 0.8788 Eval Acc: 0.6880 (LR: 0.00100000)
[2025-06-13 07:46:20,463]: [LeNet5_parametrized_relu] Epoch: 083 Train Loss: 0.9553 Train Acc: 0.6626 Eval Loss: 0.8693 Eval Acc: 0.6927 (LR: 0.00100000)
[2025-06-13 07:46:46,189]: [LeNet5_parametrized_relu] Epoch: 084 Train Loss: 0.9525 Train Acc: 0.6627 Eval Loss: 0.9026 Eval Acc: 0.6862 (LR: 0.00100000)
[2025-06-13 07:47:11,916]: [LeNet5_parametrized_relu] Epoch: 085 Train Loss: 0.9516 Train Acc: 0.6645 Eval Loss: 0.8729 Eval Acc: 0.6952 (LR: 0.00100000)
[2025-06-13 07:47:37,280]: [LeNet5_parametrized_relu] Epoch: 086 Train Loss: 0.9478 Train Acc: 0.6632 Eval Loss: 0.8925 Eval Acc: 0.6835 (LR: 0.00100000)
[2025-06-13 07:48:02,566]: [LeNet5_parametrized_relu] Epoch: 087 Train Loss: 0.9499 Train Acc: 0.6635 Eval Loss: 0.8760 Eval Acc: 0.6907 (LR: 0.00100000)
[2025-06-13 07:48:27,856]: [LeNet5_parametrized_relu] Epoch: 088 Train Loss: 0.9460 Train Acc: 0.6636 Eval Loss: 0.8774 Eval Acc: 0.6949 (LR: 0.00100000)
[2025-06-13 07:48:53,103]: [LeNet5_parametrized_relu] Epoch: 089 Train Loss: 0.9540 Train Acc: 0.6636 Eval Loss: 0.9189 Eval Acc: 0.6749 (LR: 0.00100000)
[2025-06-13 07:49:18,355]: [LeNet5_parametrized_relu] Epoch: 090 Train Loss: 0.9472 Train Acc: 0.6640 Eval Loss: 0.8728 Eval Acc: 0.6979 (LR: 0.00010000)
[2025-06-13 07:49:44,203]: [LeNet5_parametrized_relu] Epoch: 091 Train Loss: 0.8974 Train Acc: 0.6815 Eval Loss: 0.8347 Eval Acc: 0.7106 (LR: 0.00010000)
[2025-06-13 07:50:09,505]: [LeNet5_parametrized_relu] Epoch: 092 Train Loss: 0.8870 Train Acc: 0.6862 Eval Loss: 0.8274 Eval Acc: 0.7098 (LR: 0.00010000)
[2025-06-13 07:50:34,974]: [LeNet5_parametrized_relu] Epoch: 093 Train Loss: 0.8864 Train Acc: 0.6836 Eval Loss: 0.8217 Eval Acc: 0.7134 (LR: 0.00010000)
[2025-06-13 07:51:00,074]: [LeNet5_parametrized_relu] Epoch: 094 Train Loss: 0.8851 Train Acc: 0.6866 Eval Loss: 0.8246 Eval Acc: 0.7106 (LR: 0.00010000)
[2025-06-13 07:51:25,339]: [LeNet5_parametrized_relu] Epoch: 095 Train Loss: 0.8820 Train Acc: 0.6887 Eval Loss: 0.8254 Eval Acc: 0.7088 (LR: 0.00010000)
[2025-06-13 07:51:50,587]: [LeNet5_parametrized_relu] Epoch: 096 Train Loss: 0.8804 Train Acc: 0.6873 Eval Loss: 0.8239 Eval Acc: 0.7127 (LR: 0.00010000)
[2025-06-13 07:52:15,787]: [LeNet5_parametrized_relu] Epoch: 097 Train Loss: 0.8809 Train Acc: 0.6884 Eval Loss: 0.8249 Eval Acc: 0.7126 (LR: 0.00010000)
[2025-06-13 07:52:41,320]: [LeNet5_parametrized_relu] Epoch: 098 Train Loss: 0.8793 Train Acc: 0.6893 Eval Loss: 0.8177 Eval Acc: 0.7139 (LR: 0.00010000)
[2025-06-13 07:53:06,527]: [LeNet5_parametrized_relu] Epoch: 099 Train Loss: 0.8757 Train Acc: 0.6892 Eval Loss: 0.8188 Eval Acc: 0.7117 (LR: 0.00010000)
[2025-06-13 07:53:31,672]: [LeNet5_parametrized_relu] Epoch: 100 Train Loss: 0.8787 Train Acc: 0.6872 Eval Loss: 0.8187 Eval Acc: 0.7106 (LR: 0.00010000)
[2025-06-13 07:53:57,098]: [LeNet5_parametrized_relu] Epoch: 101 Train Loss: 0.8750 Train Acc: 0.6920 Eval Loss: 0.8190 Eval Acc: 0.7113 (LR: 0.00010000)
[2025-06-13 07:54:22,644]: [LeNet5_parametrized_relu] Epoch: 102 Train Loss: 0.8722 Train Acc: 0.6929 Eval Loss: 0.8147 Eval Acc: 0.7160 (LR: 0.00010000)
[2025-06-13 07:54:48,050]: [LeNet5_parametrized_relu] Epoch: 103 Train Loss: 0.8678 Train Acc: 0.6928 Eval Loss: 0.8151 Eval Acc: 0.7135 (LR: 0.00010000)
[2025-06-13 07:55:13,294]: [LeNet5_parametrized_relu] Epoch: 104 Train Loss: 0.8740 Train Acc: 0.6908 Eval Loss: 0.8196 Eval Acc: 0.7110 (LR: 0.00010000)
[2025-06-13 07:55:38,560]: [LeNet5_parametrized_relu] Epoch: 105 Train Loss: 0.8722 Train Acc: 0.6896 Eval Loss: 0.8197 Eval Acc: 0.7132 (LR: 0.00010000)
[2025-06-13 07:56:03,769]: [LeNet5_parametrized_relu] Epoch: 106 Train Loss: 0.8698 Train Acc: 0.6901 Eval Loss: 0.8162 Eval Acc: 0.7124 (LR: 0.00010000)
[2025-06-13 07:56:29,059]: [LeNet5_parametrized_relu] Epoch: 107 Train Loss: 0.8754 Train Acc: 0.6890 Eval Loss: 0.8149 Eval Acc: 0.7140 (LR: 0.00010000)
[2025-06-13 07:56:53,942]: [LeNet5_parametrized_relu] Epoch: 108 Train Loss: 0.8697 Train Acc: 0.6932 Eval Loss: 0.8105 Eval Acc: 0.7157 (LR: 0.00010000)
[2025-06-13 07:57:19,649]: [LeNet5_parametrized_relu] Epoch: 109 Train Loss: 0.8734 Train Acc: 0.6897 Eval Loss: 0.8176 Eval Acc: 0.7139 (LR: 0.00010000)
[2025-06-13 07:57:44,847]: [LeNet5_parametrized_relu] Epoch: 110 Train Loss: 0.8703 Train Acc: 0.6910 Eval Loss: 0.8121 Eval Acc: 0.7131 (LR: 0.00010000)
[2025-06-13 07:58:10,207]: [LeNet5_parametrized_relu] Epoch: 111 Train Loss: 0.8731 Train Acc: 0.6935 Eval Loss: 0.8148 Eval Acc: 0.7113 (LR: 0.00010000)
[2025-06-13 07:58:35,476]: [LeNet5_parametrized_relu] Epoch: 112 Train Loss: 0.8672 Train Acc: 0.6915 Eval Loss: 0.8115 Eval Acc: 0.7132 (LR: 0.00010000)
[2025-06-13 07:59:00,750]: [LeNet5_parametrized_relu] Epoch: 113 Train Loss: 0.8682 Train Acc: 0.6925 Eval Loss: 0.8151 Eval Acc: 0.7139 (LR: 0.00010000)
[2025-06-13 07:59:26,076]: [LeNet5_parametrized_relu] Epoch: 114 Train Loss: 0.8686 Train Acc: 0.6917 Eval Loss: 0.8100 Eval Acc: 0.7125 (LR: 0.00010000)
[2025-06-13 07:59:51,279]: [LeNet5_parametrized_relu] Epoch: 115 Train Loss: 0.8632 Train Acc: 0.6934 Eval Loss: 0.8160 Eval Acc: 0.7110 (LR: 0.00010000)
[2025-06-13 08:00:16,203]: [LeNet5_parametrized_relu] Epoch: 116 Train Loss: 0.8651 Train Acc: 0.6952 Eval Loss: 0.8165 Eval Acc: 0.7129 (LR: 0.00010000)
[2025-06-13 08:00:41,160]: [LeNet5_parametrized_relu] Epoch: 117 Train Loss: 0.8703 Train Acc: 0.6919 Eval Loss: 0.8138 Eval Acc: 0.7136 (LR: 0.00010000)
[2025-06-13 08:01:06,384]: [LeNet5_parametrized_relu] Epoch: 118 Train Loss: 0.8655 Train Acc: 0.6949 Eval Loss: 0.8110 Eval Acc: 0.7163 (LR: 0.00010000)
[2025-06-13 08:01:31,408]: [LeNet5_parametrized_relu] Epoch: 119 Train Loss: 0.8657 Train Acc: 0.6939 Eval Loss: 0.8105 Eval Acc: 0.7135 (LR: 0.00010000)
[2025-06-13 08:01:56,772]: [LeNet5_parametrized_relu] Epoch: 120 Train Loss: 0.8627 Train Acc: 0.6938 Eval Loss: 0.8106 Eval Acc: 0.7161 (LR: 0.00010000)
[2025-06-13 08:02:22,139]: [LeNet5_parametrized_relu] Epoch: 121 Train Loss: 0.8646 Train Acc: 0.6936 Eval Loss: 0.8074 Eval Acc: 0.7153 (LR: 0.00010000)
[2025-06-13 08:02:47,093]: [LeNet5_parametrized_relu] Epoch: 122 Train Loss: 0.8660 Train Acc: 0.6921 Eval Loss: 0.8085 Eval Acc: 0.7157 (LR: 0.00010000)
[2025-06-13 08:03:12,001]: [LeNet5_parametrized_relu] Epoch: 123 Train Loss: 0.8635 Train Acc: 0.6950 Eval Loss: 0.8101 Eval Acc: 0.7159 (LR: 0.00010000)
[2025-06-13 08:03:36,948]: [LeNet5_parametrized_relu] Epoch: 124 Train Loss: 0.8579 Train Acc: 0.6969 Eval Loss: 0.8104 Eval Acc: 0.7152 (LR: 0.00010000)
[2025-06-13 08:04:01,805]: [LeNet5_parametrized_relu] Epoch: 125 Train Loss: 0.8615 Train Acc: 0.6944 Eval Loss: 0.8076 Eval Acc: 0.7160 (LR: 0.00010000)
[2025-06-13 08:04:26,617]: [LeNet5_parametrized_relu] Epoch: 126 Train Loss: 0.8656 Train Acc: 0.6934 Eval Loss: 0.8076 Eval Acc: 0.7172 (LR: 0.00010000)
[2025-06-13 08:04:51,583]: [LeNet5_parametrized_relu] Epoch: 127 Train Loss: 0.8616 Train Acc: 0.6946 Eval Loss: 0.8044 Eval Acc: 0.7184 (LR: 0.00010000)
[2025-06-13 08:05:16,747]: [LeNet5_parametrized_relu] Epoch: 128 Train Loss: 0.8606 Train Acc: 0.6965 Eval Loss: 0.8096 Eval Acc: 0.7117 (LR: 0.00010000)
[2025-06-13 08:05:41,760]: [LeNet5_parametrized_relu] Epoch: 129 Train Loss: 0.8601 Train Acc: 0.6944 Eval Loss: 0.8064 Eval Acc: 0.7172 (LR: 0.00010000)
[2025-06-13 08:06:07,051]: [LeNet5_parametrized_relu] Epoch: 130 Train Loss: 0.8630 Train Acc: 0.6949 Eval Loss: 0.8086 Eval Acc: 0.7161 (LR: 0.00010000)
[2025-06-13 08:06:31,873]: [LeNet5_parametrized_relu] Epoch: 131 Train Loss: 0.8530 Train Acc: 0.6983 Eval Loss: 0.8101 Eval Acc: 0.7158 (LR: 0.00010000)
[2025-06-13 08:06:56,905]: [LeNet5_parametrized_relu] Epoch: 132 Train Loss: 0.8576 Train Acc: 0.6951 Eval Loss: 0.8104 Eval Acc: 0.7128 (LR: 0.00010000)
[2025-06-13 08:07:22,122]: [LeNet5_parametrized_relu] Epoch: 133 Train Loss: 0.8577 Train Acc: 0.6961 Eval Loss: 0.8106 Eval Acc: 0.7161 (LR: 0.00010000)
[2025-06-13 08:07:46,864]: [LeNet5_parametrized_relu] Epoch: 134 Train Loss: 0.8589 Train Acc: 0.6953 Eval Loss: 0.8076 Eval Acc: 0.7181 (LR: 0.00010000)
[2025-06-13 08:08:11,882]: [LeNet5_parametrized_relu] Epoch: 135 Train Loss: 0.8572 Train Acc: 0.6965 Eval Loss: 0.8033 Eval Acc: 0.7188 (LR: 0.00010000)
[2025-06-13 08:08:36,973]: [LeNet5_parametrized_relu] Epoch: 136 Train Loss: 0.8569 Train Acc: 0.6973 Eval Loss: 0.8094 Eval Acc: 0.7153 (LR: 0.00010000)
