[2025-06-13 07:10:01,940]: 
[2025-06-13 07:21:20,669]: [LeNet5_parametrized_hardtanh] Epoch: 026 Train Loss: 1.0584 Train Acc: 0.6261 Eval Loss: 1.0210 Eval Acc: 0.6419 (LR: 0.00100000)
[2025-06-13 07:21:46,459]: [LeNet5_parametrized_hardtanh] Epoch: 027 Train Loss: 1.0635 Train Acc: 0.6232 Eval Loss: 0.9785 Eval Acc: 0.6571 (LR: 0.00100000)
[2025-06-13 07:22:12,233]: [LeNet5_parametrized_hardtanh] Epoch: 028 Train Loss: 1.0577 Train Acc: 0.6269 Eval Loss: 1.0110 Eval Acc: 0.6438 (LR: 0.00100000)
[2025-06-13 07:22:37,575]: [LeNet5_parametrized_hardtanh] Epoch: 029 Train Loss: 1.0531 Train Acc: 0.6272 Eval Loss: 0.9761 Eval Acc: 0.6564 (LR: 0.00100000)
[2025-06-13 07:23:03,227]: [LeNet5_parametrized_hardtanh] Epoch: 030 Train Loss: 1.0496 Train Acc: 0.6293 Eval Loss: 0.9656 Eval Acc: 0.6597 (LR: 0.00100000)
[2025-06-13 07:23:28,927]: [LeNet5_parametrized_hardtanh] Epoch: 031 Train Loss: 1.0460 Train Acc: 0.6277 Eval Loss: 0.9938 Eval Acc: 0.6495 (LR: 0.00100000)
[2025-06-13 07:23:54,526]: [LeNet5_parametrized_hardtanh] Epoch: 032 Train Loss: 1.0401 Train Acc: 0.6321 Eval Loss: 0.9788 Eval Acc: 0.6552 (LR: 0.00100000)
[2025-06-13 07:24:21,299]: [LeNet5_parametrized_hardtanh] Epoch: 033 Train Loss: 1.0395 Train Acc: 0.6312 Eval Loss: 0.9764 Eval Acc: 0.6532 (LR: 0.00100000)
[2025-06-13 07:24:48,042]: [LeNet5_parametrized_hardtanh] Epoch: 034 Train Loss: 1.0351 Train Acc: 0.6322 Eval Loss: 0.9522 Eval Acc: 0.6650 (LR: 0.00100000)
[2025-06-13 07:25:14,850]: [LeNet5_parametrized_hardtanh] Epoch: 035 Train Loss: 1.0320 Train Acc: 0.6366 Eval Loss: 0.9910 Eval Acc: 0.6517 (LR: 0.00100000)
[2025-06-13 07:25:40,252]: [LeNet5_parametrized_hardtanh] Epoch: 036 Train Loss: 1.0301 Train Acc: 0.6347 Eval Loss: 0.9558 Eval Acc: 0.6610 (LR: 0.00100000)
[2025-06-13 07:26:06,792]: [LeNet5_parametrized_hardtanh] Epoch: 037 Train Loss: 1.0251 Train Acc: 0.6368 Eval Loss: 0.9648 Eval Acc: 0.6584 (LR: 0.00100000)
[2025-06-13 07:26:32,108]: [LeNet5_parametrized_hardtanh] Epoch: 038 Train Loss: 1.0265 Train Acc: 0.6365 Eval Loss: 0.9806 Eval Acc: 0.6538 (LR: 0.00100000)
[2025-06-13 07:26:57,340]: [LeNet5_parametrized_hardtanh] Epoch: 039 Train Loss: 1.0244 Train Acc: 0.6356 Eval Loss: 0.9774 Eval Acc: 0.6576 (LR: 0.00100000)
[2025-06-13 07:27:23,601]: [LeNet5_parametrized_hardtanh] Epoch: 040 Train Loss: 1.0161 Train Acc: 0.6385 Eval Loss: 0.9447 Eval Acc: 0.6693 (LR: 0.00100000)
[2025-06-13 07:27:50,708]: [LeNet5_parametrized_hardtanh] Epoch: 041 Train Loss: 1.0166 Train Acc: 0.6384 Eval Loss: 0.9557 Eval Acc: 0.6673 (LR: 0.00100000)
[2025-06-13 07:28:16,205]: [LeNet5_parametrized_hardtanh] Epoch: 042 Train Loss: 1.0116 Train Acc: 0.6406 Eval Loss: 0.9543 Eval Acc: 0.6614 (LR: 0.00100000)
[2025-06-13 07:28:41,232]: [LeNet5_parametrized_hardtanh] Epoch: 043 Train Loss: 1.0151 Train Acc: 0.6398 Eval Loss: 0.9515 Eval Acc: 0.6678 (LR: 0.00100000)
[2025-06-13 07:29:07,523]: [LeNet5_parametrized_hardtanh] Epoch: 044 Train Loss: 1.0070 Train Acc: 0.6418 Eval Loss: 0.9703 Eval Acc: 0.6589 (LR: 0.00100000)
[2025-06-13 07:29:34,711]: [LeNet5_parametrized_hardtanh] Epoch: 045 Train Loss: 1.0083 Train Acc: 0.6443 Eval Loss: 0.9417 Eval Acc: 0.6690 (LR: 0.00100000)
[2025-06-13 07:30:02,865]: [LeNet5_parametrized_hardtanh] Epoch: 046 Train Loss: 1.0068 Train Acc: 0.6421 Eval Loss: 0.9503 Eval Acc: 0.6647 (LR: 0.00100000)
[2025-06-13 07:30:29,984]: [LeNet5_parametrized_hardtanh] Epoch: 047 Train Loss: 0.9990 Train Acc: 0.6476 Eval Loss: 0.9547 Eval Acc: 0.6672 (LR: 0.00100000)
[2025-06-13 07:30:56,025]: [LeNet5_parametrized_hardtanh] Epoch: 048 Train Loss: 1.0051 Train Acc: 0.6423 Eval Loss: 0.9368 Eval Acc: 0.6690 (LR: 0.00100000)
[2025-06-13 07:31:21,332]: [LeNet5_parametrized_hardtanh] Epoch: 049 Train Loss: 0.9959 Train Acc: 0.6468 Eval Loss: 0.9710 Eval Acc: 0.6592 (LR: 0.00100000)
[2025-06-13 07:31:48,016]: [LeNet5_parametrized_hardtanh] Epoch: 050 Train Loss: 0.9977 Train Acc: 0.6469 Eval Loss: 0.9278 Eval Acc: 0.6744 (LR: 0.00100000)
[2025-06-13 07:32:16,503]: [LeNet5_parametrized_hardtanh] Epoch: 051 Train Loss: 0.9992 Train Acc: 0.6460 Eval Loss: 0.9402 Eval Acc: 0.6690 (LR: 0.00100000)
[2025-06-13 07:32:43,032]: [LeNet5_parametrized_hardtanh] Epoch: 052 Train Loss: 0.9960 Train Acc: 0.6468 Eval Loss: 0.9322 Eval Acc: 0.6715 (LR: 0.00100000)
[2025-06-13 07:33:09,941]: [LeNet5_parametrized_hardtanh] Epoch: 053 Train Loss: 0.9941 Train Acc: 0.6485 Eval Loss: 0.9370 Eval Acc: 0.6698 (LR: 0.00100000)
[2025-06-13 07:33:36,550]: [LeNet5_parametrized_hardtanh] Epoch: 054 Train Loss: 0.9938 Train Acc: 0.6492 Eval Loss: 0.9267 Eval Acc: 0.6750 (LR: 0.00100000)
[2025-06-13 07:34:03,474]: [LeNet5_parametrized_hardtanh] Epoch: 055 Train Loss: 0.9937 Train Acc: 0.6487 Eval Loss: 0.9198 Eval Acc: 0.6770 (LR: 0.00100000)
[2025-06-13 07:34:29,801]: [LeNet5_parametrized_hardtanh] Epoch: 056 Train Loss: 0.9838 Train Acc: 0.6522 Eval Loss: 0.9519 Eval Acc: 0.6656 (LR: 0.00100000)
[2025-06-13 07:34:56,285]: [LeNet5_parametrized_hardtanh] Epoch: 057 Train Loss: 0.9876 Train Acc: 0.6509 Eval Loss: 0.9227 Eval Acc: 0.6764 (LR: 0.00100000)
[2025-06-13 07:35:23,009]: [LeNet5_parametrized_hardtanh] Epoch: 058 Train Loss: 0.9825 Train Acc: 0.6515 Eval Loss: 0.9071 Eval Acc: 0.6822 (LR: 0.00100000)
[2025-06-13 07:35:48,985]: [LeNet5_parametrized_hardtanh] Epoch: 059 Train Loss: 0.9832 Train Acc: 0.6506 Eval Loss: 0.9349 Eval Acc: 0.6695 (LR: 0.00100000)
[2025-06-13 07:36:15,679]: [LeNet5_parametrized_hardtanh] Epoch: 060 Train Loss: 0.9824 Train Acc: 0.6512 Eval Loss: 0.9326 Eval Acc: 0.6761 (LR: 0.00100000)
[2025-06-13 07:36:42,386]: [LeNet5_parametrized_hardtanh] Epoch: 061 Train Loss: 0.9804 Train Acc: 0.6512 Eval Loss: 0.9079 Eval Acc: 0.6767 (LR: 0.00100000)
[2025-06-13 07:37:09,166]: [LeNet5_parametrized_hardtanh] Epoch: 062 Train Loss: 0.9761 Train Acc: 0.6557 Eval Loss: 0.9206 Eval Acc: 0.6791 (LR: 0.00100000)
[2025-06-13 07:37:35,817]: [LeNet5_parametrized_hardtanh] Epoch: 063 Train Loss: 0.9843 Train Acc: 0.6511 Eval Loss: 0.9237 Eval Acc: 0.6731 (LR: 0.00100000)
[2025-06-13 07:38:02,470]: [LeNet5_parametrized_hardtanh] Epoch: 064 Train Loss: 0.9745 Train Acc: 0.6548 Eval Loss: 0.9124 Eval Acc: 0.6771 (LR: 0.00100000)
[2025-06-13 07:38:28,751]: [LeNet5_parametrized_hardtanh] Epoch: 065 Train Loss: 0.9794 Train Acc: 0.6529 Eval Loss: 0.9211 Eval Acc: 0.6719 (LR: 0.00100000)
[2025-06-13 07:38:56,045]: [LeNet5_parametrized_hardtanh] Epoch: 066 Train Loss: 0.9724 Train Acc: 0.6534 Eval Loss: 0.9234 Eval Acc: 0.6727 (LR: 0.00100000)
[2025-06-13 07:39:23,202]: [LeNet5_parametrized_hardtanh] Epoch: 067 Train Loss: 0.9705 Train Acc: 0.6581 Eval Loss: 0.9357 Eval Acc: 0.6691 (LR: 0.00100000)
[2025-06-13 07:39:49,354]: [LeNet5_parametrized_hardtanh] Epoch: 068 Train Loss: 0.9693 Train Acc: 0.6562 Eval Loss: 0.9334 Eval Acc: 0.6708 (LR: 0.00100000)
[2025-06-13 07:40:15,958]: [LeNet5_parametrized_hardtanh] Epoch: 069 Train Loss: 0.9662 Train Acc: 0.6571 Eval Loss: 0.9061 Eval Acc: 0.6791 (LR: 0.00100000)
[2025-06-13 07:40:41,970]: [LeNet5_parametrized_hardtanh] Epoch: 070 Train Loss: 0.9670 Train Acc: 0.6589 Eval Loss: 0.9223 Eval Acc: 0.6696 (LR: 0.00100000)
[2025-06-13 07:41:08,837]: [LeNet5_parametrized_hardtanh] Epoch: 071 Train Loss: 0.9710 Train Acc: 0.6564 Eval Loss: 0.9137 Eval Acc: 0.6767 (LR: 0.00100000)
[2025-06-13 07:41:35,082]: [LeNet5_parametrized_hardtanh] Epoch: 072 Train Loss: 0.9647 Train Acc: 0.6595 Eval Loss: 0.9027 Eval Acc: 0.6837 (LR: 0.00100000)
[2025-06-13 07:42:01,630]: [LeNet5_parametrized_hardtanh] Epoch: 073 Train Loss: 0.9724 Train Acc: 0.6551 Eval Loss: 0.9110 Eval Acc: 0.6784 (LR: 0.00100000)
[2025-06-13 07:42:28,123]: [LeNet5_parametrized_hardtanh] Epoch: 074 Train Loss: 0.9664 Train Acc: 0.6588 Eval Loss: 0.9145 Eval Acc: 0.6811 (LR: 0.00100000)
[2025-06-13 07:42:54,296]: [LeNet5_parametrized_hardtanh] Epoch: 075 Train Loss: 0.9689 Train Acc: 0.6570 Eval Loss: 0.9256 Eval Acc: 0.6782 (LR: 0.00100000)
[2025-06-13 07:43:20,761]: [LeNet5_parametrized_hardtanh] Epoch: 076 Train Loss: 0.9647 Train Acc: 0.6571 Eval Loss: 0.9029 Eval Acc: 0.6863 (LR: 0.00100000)
[2025-06-13 07:43:46,276]: [LeNet5_parametrized_hardtanh] Epoch: 077 Train Loss: 0.9601 Train Acc: 0.6598 Eval Loss: 0.8991 Eval Acc: 0.6865 (LR: 0.00100000)
[2025-06-13 07:44:11,682]: [LeNet5_parametrized_hardtanh] Epoch: 078 Train Loss: 0.9558 Train Acc: 0.6613 Eval Loss: 0.9000 Eval Acc: 0.6834 (LR: 0.00100000)
[2025-06-13 07:44:37,211]: [LeNet5_parametrized_hardtanh] Epoch: 079 Train Loss: 0.9639 Train Acc: 0.6587 Eval Loss: 0.9040 Eval Acc: 0.6860 (LR: 0.00100000)
[2025-06-13 07:45:02,947]: [LeNet5_parametrized_hardtanh] Epoch: 080 Train Loss: 0.9582 Train Acc: 0.6615 Eval Loss: 0.9430 Eval Acc: 0.6702 (LR: 0.00100000)
[2025-06-13 07:45:28,286]: [LeNet5_parametrized_hardtanh] Epoch: 081 Train Loss: 0.9653 Train Acc: 0.6571 Eval Loss: 0.8957 Eval Acc: 0.6843 (LR: 0.00100000)
[2025-06-13 07:45:54,511]: [LeNet5_parametrized_hardtanh] Epoch: 082 Train Loss: 0.9597 Train Acc: 0.6605 Eval Loss: 0.9156 Eval Acc: 0.6797 (LR: 0.00100000)
[2025-06-13 07:46:20,414]: [LeNet5_parametrized_hardtanh] Epoch: 083 Train Loss: 0.9587 Train Acc: 0.6611 Eval Loss: 0.9011 Eval Acc: 0.6844 (LR: 0.00100000)
[2025-06-13 07:46:46,121]: [LeNet5_parametrized_hardtanh] Epoch: 084 Train Loss: 0.9536 Train Acc: 0.6637 Eval Loss: 0.9193 Eval Acc: 0.6780 (LR: 0.00100000)
[2025-06-13 07:47:11,802]: [LeNet5_parametrized_hardtanh] Epoch: 085 Train Loss: 0.9546 Train Acc: 0.6629 Eval Loss: 0.9040 Eval Acc: 0.6811 (LR: 0.00100000)
[2025-06-13 07:47:37,115]: [LeNet5_parametrized_hardtanh] Epoch: 086 Train Loss: 0.9579 Train Acc: 0.6612 Eval Loss: 0.9040 Eval Acc: 0.6838 (LR: 0.00100000)
[2025-06-13 07:48:02,491]: [LeNet5_parametrized_hardtanh] Epoch: 087 Train Loss: 0.9547 Train Acc: 0.6630 Eval Loss: 0.8946 Eval Acc: 0.6832 (LR: 0.00100000)
[2025-06-13 07:48:27,739]: [LeNet5_parametrized_hardtanh] Epoch: 088 Train Loss: 0.9530 Train Acc: 0.6627 Eval Loss: 0.8838 Eval Acc: 0.6876 (LR: 0.00100000)
[2025-06-13 07:48:53,014]: [LeNet5_parametrized_hardtanh] Epoch: 089 Train Loss: 0.9526 Train Acc: 0.6625 Eval Loss: 0.8954 Eval Acc: 0.6827 (LR: 0.00100000)
[2025-06-13 07:49:18,367]: [LeNet5_parametrized_hardtanh] Epoch: 090 Train Loss: 0.9453 Train Acc: 0.6662 Eval Loss: 0.9055 Eval Acc: 0.6786 (LR: 0.00100000)
[2025-06-13 07:49:44,080]: [LeNet5_parametrized_hardtanh] Epoch: 091 Train Loss: 0.9546 Train Acc: 0.6631 Eval Loss: 0.8894 Eval Acc: 0.6859 (LR: 0.00100000)
[2025-06-13 07:50:09,445]: [LeNet5_parametrized_hardtanh] Epoch: 092 Train Loss: 0.9495 Train Acc: 0.6654 Eval Loss: 0.9059 Eval Acc: 0.6824 (LR: 0.00100000)
[2025-06-13 07:50:34,875]: [LeNet5_parametrized_hardtanh] Epoch: 093 Train Loss: 0.9514 Train Acc: 0.6626 Eval Loss: 0.9199 Eval Acc: 0.6773 (LR: 0.00100000)
[2025-06-13 07:50:59,928]: [LeNet5_parametrized_hardtanh] Epoch: 094 Train Loss: 0.9448 Train Acc: 0.6647 Eval Loss: 0.8808 Eval Acc: 0.6901 (LR: 0.00100000)
[2025-06-13 07:51:25,198]: [LeNet5_parametrized_hardtanh] Epoch: 095 Train Loss: 0.9498 Train Acc: 0.6638 Eval Loss: 0.8930 Eval Acc: 0.6886 (LR: 0.00100000)
[2025-06-13 07:51:50,466]: [LeNet5_parametrized_hardtanh] Epoch: 096 Train Loss: 0.9460 Train Acc: 0.6651 Eval Loss: 0.8789 Eval Acc: 0.6933 (LR: 0.00100000)
[2025-06-13 07:52:15,798]: [LeNet5_parametrized_hardtanh] Epoch: 097 Train Loss: 0.9398 Train Acc: 0.6661 Eval Loss: 0.8899 Eval Acc: 0.6892 (LR: 0.00100000)
[2025-06-13 07:52:41,186]: [LeNet5_parametrized_hardtanh] Epoch: 098 Train Loss: 0.9387 Train Acc: 0.6679 Eval Loss: 0.8762 Eval Acc: 0.6901 (LR: 0.00100000)
[2025-06-13 07:53:06,352]: [LeNet5_parametrized_hardtanh] Epoch: 099 Train Loss: 0.9405 Train Acc: 0.6641 Eval Loss: 0.8961 Eval Acc: 0.6909 (LR: 0.00100000)
[2025-06-13 07:53:31,602]: [LeNet5_parametrized_hardtanh] Epoch: 100 Train Loss: 0.9453 Train Acc: 0.6662 Eval Loss: 0.8851 Eval Acc: 0.6928 (LR: 0.00100000)
[2025-06-13 07:53:57,050]: [LeNet5_parametrized_hardtanh] Epoch: 101 Train Loss: 0.9398 Train Acc: 0.6666 Eval Loss: 0.9078 Eval Acc: 0.6814 (LR: 0.00100000)
[2025-06-13 07:54:22,749]: [LeNet5_parametrized_hardtanh] Epoch: 102 Train Loss: 0.9453 Train Acc: 0.6665 Eval Loss: 0.8850 Eval Acc: 0.6916 (LR: 0.00100000)
[2025-06-13 07:54:47,982]: [LeNet5_parametrized_hardtanh] Epoch: 103 Train Loss: 0.9402 Train Acc: 0.6669 Eval Loss: 0.9100 Eval Acc: 0.6846 (LR: 0.00100000)
[2025-06-13 07:55:13,169]: [LeNet5_parametrized_hardtanh] Epoch: 104 Train Loss: 0.9374 Train Acc: 0.6678 Eval Loss: 0.8822 Eval Acc: 0.6938 (LR: 0.00100000)
[2025-06-13 07:55:38,482]: [LeNet5_parametrized_hardtanh] Epoch: 105 Train Loss: 0.9471 Train Acc: 0.6662 Eval Loss: 0.8880 Eval Acc: 0.6917 (LR: 0.00100000)
[2025-06-13 07:56:03,682]: [LeNet5_parametrized_hardtanh] Epoch: 106 Train Loss: 0.9334 Train Acc: 0.6709 Eval Loss: 0.8929 Eval Acc: 0.6877 (LR: 0.00100000)
[2025-06-13 07:56:28,948]: [LeNet5_parametrized_hardtanh] Epoch: 107 Train Loss: 0.9407 Train Acc: 0.6673 Eval Loss: 0.8867 Eval Acc: 0.6890 (LR: 0.00100000)
[2025-06-13 07:56:53,942]: [LeNet5_parametrized_hardtanh] Epoch: 108 Train Loss: 0.9324 Train Acc: 0.6685 Eval Loss: 0.8824 Eval Acc: 0.6887 (LR: 0.00100000)
[2025-06-13 07:57:19,578]: [LeNet5_parametrized_hardtanh] Epoch: 109 Train Loss: 0.9338 Train Acc: 0.6697 Eval Loss: 0.8801 Eval Acc: 0.6894 (LR: 0.00010000)
[2025-06-13 07:57:44,701]: [LeNet5_parametrized_hardtanh] Epoch: 110 Train Loss: 0.8809 Train Acc: 0.6889 Eval Loss: 0.8392 Eval Acc: 0.7078 (LR: 0.00010000)
[2025-06-13 07:58:10,111]: [LeNet5_parametrized_hardtanh] Epoch: 111 Train Loss: 0.8646 Train Acc: 0.6946 Eval Loss: 0.8340 Eval Acc: 0.7074 (LR: 0.00010000)
[2025-06-13 07:58:35,367]: [LeNet5_parametrized_hardtanh] Epoch: 112 Train Loss: 0.8634 Train Acc: 0.6939 Eval Loss: 0.8281 Eval Acc: 0.7109 (LR: 0.00010000)
[2025-06-13 07:59:00,700]: [LeNet5_parametrized_hardtanh] Epoch: 113 Train Loss: 0.8596 Train Acc: 0.6958 Eval Loss: 0.8261 Eval Acc: 0.7080 (LR: 0.00010000)
[2025-06-13 07:59:25,959]: [LeNet5_parametrized_hardtanh] Epoch: 114 Train Loss: 0.8588 Train Acc: 0.6972 Eval Loss: 0.8273 Eval Acc: 0.7117 (LR: 0.00010000)
[2025-06-13 07:59:51,067]: [LeNet5_parametrized_hardtanh] Epoch: 115 Train Loss: 0.8582 Train Acc: 0.6960 Eval Loss: 0.8265 Eval Acc: 0.7113 (LR: 0.00010000)
[2025-06-13 08:00:16,002]: [LeNet5_parametrized_hardtanh] Epoch: 116 Train Loss: 0.8572 Train Acc: 0.6977 Eval Loss: 0.8251 Eval Acc: 0.7124 (LR: 0.00010000)
[2025-06-13 08:00:41,025]: [LeNet5_parametrized_hardtanh] Epoch: 117 Train Loss: 0.8495 Train Acc: 0.7004 Eval Loss: 0.8227 Eval Acc: 0.7119 (LR: 0.00010000)
[2025-06-13 08:01:06,234]: [LeNet5_parametrized_hardtanh] Epoch: 118 Train Loss: 0.8529 Train Acc: 0.6961 Eval Loss: 0.8198 Eval Acc: 0.7132 (LR: 0.00010000)
[2025-06-13 08:01:31,350]: [LeNet5_parametrized_hardtanh] Epoch: 119 Train Loss: 0.8482 Train Acc: 0.6976 Eval Loss: 0.8207 Eval Acc: 0.7128 (LR: 0.00010000)
[2025-06-13 08:01:56,716]: [LeNet5_parametrized_hardtanh] Epoch: 120 Train Loss: 0.8465 Train Acc: 0.6996 Eval Loss: 0.8170 Eval Acc: 0.7132 (LR: 0.00010000)
[2025-06-13 08:02:22,013]: [LeNet5_parametrized_hardtanh] Epoch: 121 Train Loss: 0.8456 Train Acc: 0.7006 Eval Loss: 0.8227 Eval Acc: 0.7108 (LR: 0.00010000)
[2025-06-13 08:02:46,966]: [LeNet5_parametrized_hardtanh] Epoch: 122 Train Loss: 0.8510 Train Acc: 0.7000 Eval Loss: 0.8222 Eval Acc: 0.7108 (LR: 0.00010000)
[2025-06-13 08:03:11,833]: [LeNet5_parametrized_hardtanh] Epoch: 123 Train Loss: 0.8437 Train Acc: 0.7017 Eval Loss: 0.8190 Eval Acc: 0.7130 (LR: 0.00010000)
[2025-06-13 08:03:36,774]: [LeNet5_parametrized_hardtanh] Epoch: 124 Train Loss: 0.8435 Train Acc: 0.7006 Eval Loss: 0.8171 Eval Acc: 0.7169 (LR: 0.00010000)
[2025-06-13 08:04:01,604]: [LeNet5_parametrized_hardtanh] Epoch: 125 Train Loss: 0.8442 Train Acc: 0.7015 Eval Loss: 0.8174 Eval Acc: 0.7141 (LR: 0.00010000)
[2025-06-13 08:04:26,488]: [LeNet5_parametrized_hardtanh] Epoch: 126 Train Loss: 0.8484 Train Acc: 0.6978 Eval Loss: 0.8148 Eval Acc: 0.7138 (LR: 0.00010000)
[2025-06-13 08:04:51,408]: [LeNet5_parametrized_hardtanh] Epoch: 127 Train Loss: 0.8446 Train Acc: 0.7007 Eval Loss: 0.8171 Eval Acc: 0.7138 (LR: 0.00010000)
[2025-06-13 08:05:16,648]: [LeNet5_parametrized_hardtanh] Epoch: 128 Train Loss: 0.8341 Train Acc: 0.7049 Eval Loss: 0.8190 Eval Acc: 0.7131 (LR: 0.00010000)
[2025-06-13 08:05:41,701]: [LeNet5_parametrized_hardtanh] Epoch: 129 Train Loss: 0.8423 Train Acc: 0.7021 Eval Loss: 0.8168 Eval Acc: 0.7149 (LR: 0.00010000)
[2025-06-13 08:06:06,940]: [LeNet5_parametrized_hardtanh] Epoch: 130 Train Loss: 0.8407 Train Acc: 0.7036 Eval Loss: 0.8160 Eval Acc: 0.7138 (LR: 0.00010000)
[2025-06-13 08:06:31,716]: [LeNet5_parametrized_hardtanh] Epoch: 131 Train Loss: 0.8427 Train Acc: 0.7027 Eval Loss: 0.8194 Eval Acc: 0.7149 (LR: 0.00010000)
[2025-06-13 08:06:56,694]: [LeNet5_parametrized_hardtanh] Epoch: 132 Train Loss: 0.8387 Train Acc: 0.7031 Eval Loss: 0.8163 Eval Acc: 0.7121 (LR: 0.00010000)
