[2025-05-26 22:40:29,740]: 
[2025-05-26 22:46:03,186]: [LeNet5_relu] Epoch: 011 Train Loss: 1.2095 Train Acc: 0.5666 Eval Loss: 1.1214 Eval Acc: 0.6065 (LR: 0.00100000)
[2025-05-26 22:46:33,519]: [LeNet5_relu] Epoch: 012 Train Loss: 1.1946 Train Acc: 0.5712 Eval Loss: 1.0955 Eval Acc: 0.6123 (LR: 0.00100000)
[2025-05-26 22:47:04,346]: [LeNet5_relu] Epoch: 013 Train Loss: 1.1853 Train Acc: 0.5778 Eval Loss: 1.0681 Eval Acc: 0.6243 (LR: 0.00100000)
[2025-05-26 22:47:35,008]: [LeNet5_relu] Epoch: 014 Train Loss: 1.1657 Train Acc: 0.5817 Eval Loss: 1.0809 Eval Acc: 0.6196 (LR: 0.00100000)
[2025-05-26 22:48:06,149]: [LeNet5_relu] Epoch: 015 Train Loss: 1.1520 Train Acc: 0.5896 Eval Loss: 1.0705 Eval Acc: 0.6238 (LR: 0.00100000)
[2025-05-26 22:48:36,878]: [LeNet5_relu] Epoch: 016 Train Loss: 1.1525 Train Acc: 0.5898 Eval Loss: 1.0795 Eval Acc: 0.6161 (LR: 0.00100000)
[2025-05-26 22:49:07,860]: [LeNet5_relu] Epoch: 017 Train Loss: 1.1369 Train Acc: 0.5938 Eval Loss: 1.0612 Eval Acc: 0.6222 (LR: 0.00100000)
[2025-05-26 22:49:38,505]: [LeNet5_relu] Epoch: 018 Train Loss: 1.1307 Train Acc: 0.5941 Eval Loss: 1.0444 Eval Acc: 0.6319 (LR: 0.00100000)
[2025-05-26 22:50:09,916]: [LeNet5_relu] Epoch: 019 Train Loss: 1.1175 Train Acc: 0.6034 Eval Loss: 1.0307 Eval Acc: 0.6298 (LR: 0.00100000)
[2025-05-26 22:50:40,496]: [LeNet5_relu] Epoch: 020 Train Loss: 1.1128 Train Acc: 0.6050 Eval Loss: 1.0065 Eval Acc: 0.6446 (LR: 0.00100000)
[2025-05-26 22:51:10,664]: [LeNet5_relu] Epoch: 021 Train Loss: 1.1021 Train Acc: 0.6044 Eval Loss: 1.0119 Eval Acc: 0.6404 (LR: 0.00100000)
[2025-05-26 22:51:40,524]: [LeNet5_relu] Epoch: 022 Train Loss: 1.0997 Train Acc: 0.6108 Eval Loss: 1.0151 Eval Acc: 0.6418 (LR: 0.00100000)
[2025-05-26 22:52:11,148]: [LeNet5_relu] Epoch: 023 Train Loss: 1.0884 Train Acc: 0.6105 Eval Loss: 0.9993 Eval Acc: 0.6504 (LR: 0.00100000)
[2025-05-26 22:52:42,443]: [LeNet5_relu] Epoch: 024 Train Loss: 1.0826 Train Acc: 0.6165 Eval Loss: 0.9934 Eval Acc: 0.6462 (LR: 0.00100000)
[2025-05-26 22:53:12,790]: [LeNet5_relu] Epoch: 025 Train Loss: 1.0775 Train Acc: 0.6174 Eval Loss: 0.9930 Eval Acc: 0.6492 (LR: 0.00100000)
[2025-05-26 22:53:42,507]: [LeNet5_relu] Epoch: 026 Train Loss: 1.0800 Train Acc: 0.6172 Eval Loss: 0.9756 Eval Acc: 0.6524 (LR: 0.00100000)
[2025-05-26 22:54:12,251]: [LeNet5_relu] Epoch: 027 Train Loss: 1.0711 Train Acc: 0.6201 Eval Loss: 0.9708 Eval Acc: 0.6572 (LR: 0.00100000)
[2025-05-26 22:54:42,383]: [LeNet5_relu] Epoch: 028 Train Loss: 1.0621 Train Acc: 0.6225 Eval Loss: 0.9691 Eval Acc: 0.6585 (LR: 0.00100000)
[2025-05-26 22:55:12,288]: [LeNet5_relu] Epoch: 029 Train Loss: 1.0580 Train Acc: 0.6257 Eval Loss: 0.9505 Eval Acc: 0.6680 (LR: 0.00100000)
[2025-05-26 22:55:42,015]: [LeNet5_relu] Epoch: 030 Train Loss: 1.0493 Train Acc: 0.6258 Eval Loss: 0.9759 Eval Acc: 0.6561 (LR: 0.00100000)
[2025-05-26 22:56:12,122]: [LeNet5_relu] Epoch: 031 Train Loss: 1.0446 Train Acc: 0.6295 Eval Loss: 0.9712 Eval Acc: 0.6543 (LR: 0.00100000)
[2025-05-26 22:56:41,040]: [LeNet5_relu] Epoch: 032 Train Loss: 1.0467 Train Acc: 0.6295 Eval Loss: 0.9476 Eval Acc: 0.6682 (LR: 0.00100000)
[2025-05-26 22:57:10,004]: [LeNet5_relu] Epoch: 033 Train Loss: 1.0360 Train Acc: 0.6307 Eval Loss: 0.9637 Eval Acc: 0.6641 (LR: 0.00100000)
[2025-05-26 22:57:38,667]: [LeNet5_relu] Epoch: 034 Train Loss: 1.0382 Train Acc: 0.6306 Eval Loss: 0.9343 Eval Acc: 0.6694 (LR: 0.00100000)
[2025-05-26 22:58:07,745]: [LeNet5_relu] Epoch: 035 Train Loss: 1.0344 Train Acc: 0.6316 Eval Loss: 0.9462 Eval Acc: 0.6675 (LR: 0.00100000)
[2025-05-26 22:58:36,671]: [LeNet5_relu] Epoch: 036 Train Loss: 1.0295 Train Acc: 0.6343 Eval Loss: 0.9423 Eval Acc: 0.6701 (LR: 0.00100000)
[2025-05-26 22:59:05,491]: [LeNet5_relu] Epoch: 037 Train Loss: 1.0268 Train Acc: 0.6349 Eval Loss: 0.9421 Eval Acc: 0.6666 (LR: 0.00100000)
[2025-05-26 22:59:34,281]: [LeNet5_relu] Epoch: 038 Train Loss: 1.0246 Train Acc: 0.6371 Eval Loss: 0.9441 Eval Acc: 0.6652 (LR: 0.00100000)
[2025-05-26 23:00:03,165]: [LeNet5_relu] Epoch: 039 Train Loss: 1.0201 Train Acc: 0.6385 Eval Loss: 0.9494 Eval Acc: 0.6684 (LR: 0.00100000)
[2025-05-26 23:00:32,215]: [LeNet5_relu] Epoch: 040 Train Loss: 1.0146 Train Acc: 0.6401 Eval Loss: 0.9587 Eval Acc: 0.6633 (LR: 0.00100000)
[2025-05-26 23:01:02,034]: [LeNet5_relu] Epoch: 041 Train Loss: 1.0212 Train Acc: 0.6380 Eval Loss: 0.9226 Eval Acc: 0.6765 (LR: 0.00100000)
[2025-05-26 23:01:32,220]: [LeNet5_relu] Epoch: 042 Train Loss: 1.0043 Train Acc: 0.6457 Eval Loss: 0.9260 Eval Acc: 0.6782 (LR: 0.00100000)
[2025-05-26 23:02:02,956]: [LeNet5_relu] Epoch: 043 Train Loss: 1.0015 Train Acc: 0.6450 Eval Loss: 0.9167 Eval Acc: 0.6760 (LR: 0.00100000)
[2025-05-26 23:02:32,259]: [LeNet5_relu] Epoch: 044 Train Loss: 1.0051 Train Acc: 0.6435 Eval Loss: 0.9238 Eval Acc: 0.6762 (LR: 0.00100000)
[2025-05-26 23:03:00,707]: [LeNet5_relu] Epoch: 045 Train Loss: 0.9962 Train Acc: 0.6455 Eval Loss: 0.9211 Eval Acc: 0.6767 (LR: 0.00100000)
[2025-05-26 23:03:28,216]: [LeNet5_relu] Epoch: 046 Train Loss: 0.9973 Train Acc: 0.6470 Eval Loss: 0.9050 Eval Acc: 0.6832 (LR: 0.00100000)
[2025-05-26 23:03:57,416]: [LeNet5_relu] Epoch: 047 Train Loss: 0.9959 Train Acc: 0.6489 Eval Loss: 0.9339 Eval Acc: 0.6740 (LR: 0.00100000)
[2025-05-26 23:04:27,379]: [LeNet5_relu] Epoch: 048 Train Loss: 0.9875 Train Acc: 0.6501 Eval Loss: 0.8950 Eval Acc: 0.6828 (LR: 0.00100000)
[2025-05-26 23:04:54,249]: [LeNet5_relu] Epoch: 049 Train Loss: 0.9967 Train Acc: 0.6473 Eval Loss: 0.9086 Eval Acc: 0.6821 (LR: 0.00100000)
[2025-05-26 23:05:21,107]: [LeNet5_relu] Epoch: 050 Train Loss: 0.9914 Train Acc: 0.6501 Eval Loss: 0.8984 Eval Acc: 0.6849 (LR: 0.00100000)
[2025-05-26 23:05:47,482]: [LeNet5_relu] Epoch: 051 Train Loss: 0.9867 Train Acc: 0.6479 Eval Loss: 0.9187 Eval Acc: 0.6757 (LR: 0.00100000)
[2025-05-26 23:06:13,771]: [LeNet5_relu] Epoch: 052 Train Loss: 0.9832 Train Acc: 0.6512 Eval Loss: 0.8933 Eval Acc: 0.6877 (LR: 0.00100000)
[2025-05-26 23:06:39,916]: [LeNet5_relu] Epoch: 053 Train Loss: 0.9845 Train Acc: 0.6516 Eval Loss: 0.9159 Eval Acc: 0.6789 (LR: 0.00100000)
[2025-05-26 23:07:06,225]: [LeNet5_relu] Epoch: 054 Train Loss: 0.9828 Train Acc: 0.6517 Eval Loss: 0.8926 Eval Acc: 0.6859 (LR: 0.00100000)
[2025-05-26 23:07:32,398]: [LeNet5_relu] Epoch: 055 Train Loss: 0.9780 Train Acc: 0.6540 Eval Loss: 0.9138 Eval Acc: 0.6786 (LR: 0.00100000)
[2025-05-26 23:07:58,648]: [LeNet5_relu] Epoch: 056 Train Loss: 0.9734 Train Acc: 0.6540 Eval Loss: 0.8932 Eval Acc: 0.6843 (LR: 0.00100000)
[2025-05-26 23:08:25,127]: [LeNet5_relu] Epoch: 057 Train Loss: 0.9789 Train Acc: 0.6527 Eval Loss: 0.9018 Eval Acc: 0.6859 (LR: 0.00100000)
[2025-05-26 23:08:51,409]: [LeNet5_relu] Epoch: 058 Train Loss: 0.9695 Train Acc: 0.6575 Eval Loss: 0.8962 Eval Acc: 0.6901 (LR: 0.00100000)
[2025-05-26 23:09:17,884]: [LeNet5_relu] Epoch: 059 Train Loss: 0.9701 Train Acc: 0.6567 Eval Loss: 0.8988 Eval Acc: 0.6871 (LR: 0.00100000)
[2025-05-26 23:09:44,494]: [LeNet5_relu] Epoch: 060 Train Loss: 0.9675 Train Acc: 0.6589 Eval Loss: 0.9138 Eval Acc: 0.6841 (LR: 0.00100000)
[2025-05-26 23:10:10,907]: [LeNet5_relu] Epoch: 061 Train Loss: 0.9604 Train Acc: 0.6622 Eval Loss: 0.8943 Eval Acc: 0.6850 (LR: 0.00100000)
[2025-05-26 23:10:37,293]: [LeNet5_relu] Epoch: 062 Train Loss: 0.9697 Train Acc: 0.6561 Eval Loss: 0.8849 Eval Acc: 0.6926 (LR: 0.00100000)
[2025-05-26 23:11:03,796]: [LeNet5_relu] Epoch: 063 Train Loss: 0.9573 Train Acc: 0.6616 Eval Loss: 0.8908 Eval Acc: 0.6894 (LR: 0.00100000)
[2025-05-26 23:11:30,294]: [LeNet5_relu] Epoch: 064 Train Loss: 0.9570 Train Acc: 0.6608 Eval Loss: 0.8926 Eval Acc: 0.6919 (LR: 0.00100000)
[2025-05-26 23:11:56,487]: [LeNet5_relu] Epoch: 065 Train Loss: 0.9594 Train Acc: 0.6594 Eval Loss: 0.8659 Eval Acc: 0.6970 (LR: 0.00100000)
[2025-05-26 23:12:22,907]: [LeNet5_relu] Epoch: 066 Train Loss: 0.9612 Train Acc: 0.6604 Eval Loss: 0.8941 Eval Acc: 0.6897 (LR: 0.00100000)
[2025-05-26 23:12:49,064]: [LeNet5_relu] Epoch: 067 Train Loss: 0.9601 Train Acc: 0.6604 Eval Loss: 0.8754 Eval Acc: 0.6912 (LR: 0.00100000)
[2025-05-26 23:13:15,326]: [LeNet5_relu] Epoch: 068 Train Loss: 0.9623 Train Acc: 0.6601 Eval Loss: 0.8853 Eval Acc: 0.6877 (LR: 0.00100000)
[2025-05-26 23:13:41,588]: [LeNet5_relu] Epoch: 069 Train Loss: 0.9550 Train Acc: 0.6624 Eval Loss: 0.8675 Eval Acc: 0.7013 (LR: 0.00100000)
[2025-05-26 23:14:07,615]: [LeNet5_relu] Epoch: 070 Train Loss: 0.9497 Train Acc: 0.6631 Eval Loss: 0.8715 Eval Acc: 0.6974 (LR: 0.00100000)
[2025-05-26 23:14:34,009]: [LeNet5_relu] Epoch: 071 Train Loss: 0.9567 Train Acc: 0.6617 Eval Loss: 0.8727 Eval Acc: 0.6958 (LR: 0.00100000)
[2025-05-26 23:15:00,379]: [LeNet5_relu] Epoch: 072 Train Loss: 0.9558 Train Acc: 0.6651 Eval Loss: 0.8723 Eval Acc: 0.6928 (LR: 0.00100000)
[2025-05-26 23:15:26,764]: [LeNet5_relu] Epoch: 073 Train Loss: 0.9501 Train Acc: 0.6652 Eval Loss: 0.8778 Eval Acc: 0.6937 (LR: 0.00100000)
[2025-05-26 23:15:53,182]: [LeNet5_relu] Epoch: 074 Train Loss: 0.9475 Train Acc: 0.6656 Eval Loss: 0.8670 Eval Acc: 0.6989 (LR: 0.00100000)
[2025-05-26 23:16:19,617]: [LeNet5_relu] Epoch: 075 Train Loss: 0.9432 Train Acc: 0.6670 Eval Loss: 0.8628 Eval Acc: 0.7047 (LR: 0.00100000)
[2025-05-26 23:16:46,058]: [LeNet5_relu] Epoch: 076 Train Loss: 0.9446 Train Acc: 0.6659 Eval Loss: 0.8993 Eval Acc: 0.6882 (LR: 0.00100000)
[2025-05-26 23:17:12,417]: [LeNet5_relu] Epoch: 077 Train Loss: 0.9449 Train Acc: 0.6661 Eval Loss: 0.8650 Eval Acc: 0.7003 (LR: 0.00100000)
[2025-05-26 23:17:38,686]: [LeNet5_relu] Epoch: 078 Train Loss: 0.9454 Train Acc: 0.6662 Eval Loss: 0.8528 Eval Acc: 0.7026 (LR: 0.00100000)
[2025-05-26 23:18:05,147]: [LeNet5_relu] Epoch: 079 Train Loss: 0.9382 Train Acc: 0.6670 Eval Loss: 0.8851 Eval Acc: 0.6914 (LR: 0.00100000)
[2025-05-26 23:18:31,311]: [LeNet5_relu] Epoch: 080 Train Loss: 0.9416 Train Acc: 0.6673 Eval Loss: 0.8735 Eval Acc: 0.6909 (LR: 0.00100000)
[2025-05-26 23:18:57,763]: [LeNet5_relu] Epoch: 081 Train Loss: 0.9379 Train Acc: 0.6680 Eval Loss: 0.8547 Eval Acc: 0.6996 (LR: 0.00100000)
[2025-05-26 23:19:24,150]: [LeNet5_relu] Epoch: 082 Train Loss: 0.9380 Train Acc: 0.6685 Eval Loss: 0.8484 Eval Acc: 0.7008 (LR: 0.00100000)
[2025-05-26 23:19:50,568]: [LeNet5_relu] Epoch: 083 Train Loss: 0.9360 Train Acc: 0.6677 Eval Loss: 0.8603 Eval Acc: 0.7017 (LR: 0.00100000)
[2025-05-26 23:20:17,034]: [LeNet5_relu] Epoch: 084 Train Loss: 0.9364 Train Acc: 0.6698 Eval Loss: 0.8611 Eval Acc: 0.7000 (LR: 0.00100000)
[2025-05-26 23:20:43,502]: [LeNet5_relu] Epoch: 085 Train Loss: 0.9387 Train Acc: 0.6672 Eval Loss: 0.8406 Eval Acc: 0.7094 (LR: 0.00100000)
[2025-05-26 23:21:09,634]: [LeNet5_relu] Epoch: 086 Train Loss: 0.9299 Train Acc: 0.6716 Eval Loss: 0.8749 Eval Acc: 0.6960 (LR: 0.00100000)
[2025-05-26 23:21:35,855]: [LeNet5_relu] Epoch: 087 Train Loss: 0.9365 Train Acc: 0.6698 Eval Loss: 0.8521 Eval Acc: 0.7043 (LR: 0.00100000)
[2025-05-26 23:22:02,082]: [LeNet5_relu] Epoch: 088 Train Loss: 0.9301 Train Acc: 0.6706 Eval Loss: 0.8528 Eval Acc: 0.7007 (LR: 0.00100000)
[2025-05-26 23:22:28,305]: [LeNet5_relu] Epoch: 089 Train Loss: 0.9284 Train Acc: 0.6713 Eval Loss: 0.8600 Eval Acc: 0.6987 (LR: 0.00100000)
[2025-05-26 23:22:54,588]: [LeNet5_relu] Epoch: 090 Train Loss: 0.9250 Train Acc: 0.6741 Eval Loss: 0.8402 Eval Acc: 0.7064 (LR: 0.00100000)
[2025-05-26 23:23:20,918]: [LeNet5_relu] Epoch: 091 Train Loss: 0.9339 Train Acc: 0.6685 Eval Loss: 0.8390 Eval Acc: 0.7071 (LR: 0.00100000)
[2025-05-26 23:23:47,265]: [LeNet5_relu] Epoch: 092 Train Loss: 0.9254 Train Acc: 0.6750 Eval Loss: 0.8452 Eval Acc: 0.7082 (LR: 0.00100000)
[2025-05-26 23:24:13,684]: [LeNet5_relu] Epoch: 093 Train Loss: 0.9283 Train Acc: 0.6718 Eval Loss: 0.8541 Eval Acc: 0.7013 (LR: 0.00100000)
[2025-05-26 23:24:39,955]: [LeNet5_relu] Epoch: 094 Train Loss: 0.9258 Train Acc: 0.6740 Eval Loss: 0.8680 Eval Acc: 0.6972 (LR: 0.00100000)
[2025-05-26 23:25:08,525]: [LeNet5_relu] Epoch: 095 Train Loss: 0.9241 Train Acc: 0.6739 Eval Loss: 0.8494 Eval Acc: 0.7094 (LR: 0.00100000)
[2025-05-26 23:25:36,624]: [LeNet5_relu] Epoch: 096 Train Loss: 0.9261 Train Acc: 0.6721 Eval Loss: 0.8350 Eval Acc: 0.7088 (LR: 0.00100000)
[2025-05-26 23:26:03,558]: [LeNet5_relu] Epoch: 097 Train Loss: 0.9267 Train Acc: 0.6717 Eval Loss: 0.8309 Eval Acc: 0.7131 (LR: 0.00100000)
[2025-05-26 23:26:31,054]: [LeNet5_relu] Epoch: 098 Train Loss: 0.9232 Train Acc: 0.6735 Eval Loss: 0.8287 Eval Acc: 0.7104 (LR: 0.00100000)
[2025-05-26 23:26:59,408]: [LeNet5_relu] Epoch: 099 Train Loss: 0.9247 Train Acc: 0.6721 Eval Loss: 0.8404 Eval Acc: 0.7040 (LR: 0.00100000)
[2025-05-26 23:27:29,521]: [LeNet5_relu] Epoch: 100 Train Loss: 0.9156 Train Acc: 0.6767 Eval Loss: 0.8445 Eval Acc: 0.7080 (LR: 0.00100000)
[2025-05-26 23:27:58,831]: [LeNet5_relu] Epoch: 101 Train Loss: 0.9233 Train Acc: 0.6738 Eval Loss: 0.8397 Eval Acc: 0.7031 (LR: 0.00100000)
[2025-05-26 23:28:26,664]: [LeNet5_relu] Epoch: 102 Train Loss: 0.9202 Train Acc: 0.6733 Eval Loss: 0.8496 Eval Acc: 0.7072 (LR: 0.00100000)
[2025-05-26 23:28:55,014]: [LeNet5_relu] Epoch: 103 Train Loss: 0.9235 Train Acc: 0.6744 Eval Loss: 0.8456 Eval Acc: 0.7060 (LR: 0.00100000)
[2025-05-26 23:29:23,514]: [LeNet5_relu] Epoch: 104 Train Loss: 0.9142 Train Acc: 0.6764 Eval Loss: 0.8378 Eval Acc: 0.7076 (LR: 0.00100000)
[2025-05-26 23:29:53,194]: [LeNet5_relu] Epoch: 105 Train Loss: 0.9130 Train Acc: 0.6771 Eval Loss: 0.8425 Eval Acc: 0.7077 (LR: 0.00100000)
[2025-05-26 23:30:21,931]: [LeNet5_relu] Epoch: 106 Train Loss: 0.9140 Train Acc: 0.6793 Eval Loss: 0.8332 Eval Acc: 0.7039 (LR: 0.00100000)
[2025-05-26 23:30:50,257]: [LeNet5_relu] Epoch: 107 Train Loss: 0.9219 Train Acc: 0.6743 Eval Loss: 0.8377 Eval Acc: 0.7092 (LR: 0.00100000)
[2025-05-26 23:31:17,586]: [LeNet5_relu] Epoch: 108 Train Loss: 0.9162 Train Acc: 0.6762 Eval Loss: 0.8300 Eval Acc: 0.7081 (LR: 0.00100000)
[2025-05-26 23:31:45,376]: [LeNet5_relu] Epoch: 109 Train Loss: 0.9119 Train Acc: 0.6762 Eval Loss: 0.8435 Eval Acc: 0.7042 (LR: 0.00010000)
[2025-05-26 23:32:12,717]: [LeNet5_relu] Epoch: 110 Train Loss: 0.8635 Train Acc: 0.6954 Eval Loss: 0.7958 Eval Acc: 0.7225 (LR: 0.00010000)
[2025-05-26 23:32:40,755]: [LeNet5_relu] Epoch: 111 Train Loss: 0.8533 Train Acc: 0.6989 Eval Loss: 0.7969 Eval Acc: 0.7207 (LR: 0.00010000)
[2025-05-26 23:33:08,580]: [LeNet5_relu] Epoch: 112 Train Loss: 0.8498 Train Acc: 0.7011 Eval Loss: 0.7933 Eval Acc: 0.7244 (LR: 0.00010000)
[2025-05-26 23:33:37,571]: [LeNet5_relu] Epoch: 113 Train Loss: 0.8520 Train Acc: 0.6990 Eval Loss: 0.7863 Eval Acc: 0.7252 (LR: 0.00010000)
[2025-05-26 23:34:06,965]: [LeNet5_relu] Epoch: 114 Train Loss: 0.8395 Train Acc: 0.7048 Eval Loss: 0.7871 Eval Acc: 0.7237 (LR: 0.00010000)
[2025-05-26 23:34:36,016]: [LeNet5_relu] Epoch: 115 Train Loss: 0.8460 Train Acc: 0.7010 Eval Loss: 0.7852 Eval Acc: 0.7279 (LR: 0.00010000)
[2025-05-26 23:35:03,667]: [LeNet5_relu] Epoch: 116 Train Loss: 0.8431 Train Acc: 0.7035 Eval Loss: 0.7899 Eval Acc: 0.7252 (LR: 0.00010000)
[2025-05-26 23:35:33,443]: [LeNet5_relu] Epoch: 117 Train Loss: 0.8429 Train Acc: 0.7035 Eval Loss: 0.7839 Eval Acc: 0.7237 (LR: 0.00010000)
[2025-05-26 23:36:01,380]: [LeNet5_relu] Epoch: 118 Train Loss: 0.8428 Train Acc: 0.7034 Eval Loss: 0.7814 Eval Acc: 0.7274 (LR: 0.00010000)
[2025-05-26 23:36:29,376]: [LeNet5_relu] Epoch: 119 Train Loss: 0.8410 Train Acc: 0.7010 Eval Loss: 0.7829 Eval Acc: 0.7268 (LR: 0.00010000)
[2025-05-26 23:36:59,662]: [LeNet5_relu] Epoch: 120 Train Loss: 0.8392 Train Acc: 0.7007 Eval Loss: 0.7771 Eval Acc: 0.7269 (LR: 0.00010000)
[2025-05-26 23:37:28,233]: [LeNet5_relu] Epoch: 121 Train Loss: 0.8427 Train Acc: 0.7020 Eval Loss: 0.7779 Eval Acc: 0.7283 (LR: 0.00010000)
[2025-05-26 23:37:57,486]: [LeNet5_relu] Epoch: 122 Train Loss: 0.8380 Train Acc: 0.7032 Eval Loss: 0.7801 Eval Acc: 0.7280 (LR: 0.00010000)
[2025-05-26 23:38:26,859]: [LeNet5_relu] Epoch: 123 Train Loss: 0.8381 Train Acc: 0.7042 Eval Loss: 0.7807 Eval Acc: 0.7298 (LR: 0.00010000)
[2025-05-26 23:38:56,056]: [LeNet5_relu] Epoch: 124 Train Loss: 0.8364 Train Acc: 0.7033 Eval Loss: 0.7811 Eval Acc: 0.7288 (LR: 0.00010000)
[2025-05-26 23:39:25,149]: [LeNet5_relu] Epoch: 125 Train Loss: 0.8346 Train Acc: 0.7055 Eval Loss: 0.7803 Eval Acc: 0.7276 (LR: 0.00010000)
[2025-05-26 23:39:55,535]: [LeNet5_relu] Epoch: 126 Train Loss: 0.8343 Train Acc: 0.7053 Eval Loss: 0.7776 Eval Acc: 0.7307 (LR: 0.00010000)
[2025-05-26 23:40:25,915]: [LeNet5_relu] Epoch: 127 Train Loss: 0.8357 Train Acc: 0.7030 Eval Loss: 0.7774 Eval Acc: 0.7295 (LR: 0.00010000)
[2025-05-26 23:40:56,100]: [LeNet5_relu] Epoch: 128 Train Loss: 0.8356 Train Acc: 0.7034 Eval Loss: 0.7748 Eval Acc: 0.7283 (LR: 0.00010000)
[2025-05-26 23:41:26,400]: [LeNet5_relu] Epoch: 129 Train Loss: 0.8356 Train Acc: 0.7040 Eval Loss: 0.7740 Eval Acc: 0.7294 (LR: 0.00010000)
[2025-05-26 23:41:56,767]: [LeNet5_relu] Epoch: 130 Train Loss: 0.8314 Train Acc: 0.7052 Eval Loss: 0.7783 Eval Acc: 0.7273 (LR: 0.00010000)
[2025-05-26 23:42:26,964]: [LeNet5_relu] Epoch: 131 Train Loss: 0.8281 Train Acc: 0.7070 Eval Loss: 0.7740 Eval Acc: 0.7301 (LR: 0.00010000)
[2025-05-26 23:42:57,071]: [LeNet5_relu] Epoch: 132 Train Loss: 0.8311 Train Acc: 0.7051 Eval Loss: 0.7805 Eval Acc: 0.7263 (LR: 0.00010000)
[2025-05-26 23:43:27,417]: [LeNet5_relu] Epoch: 133 Train Loss: 0.8324 Train Acc: 0.7056 Eval Loss: 0.7774 Eval Acc: 0.7266 (LR: 0.00010000)
[2025-05-26 23:43:57,775]: [LeNet5_relu] Epoch: 134 Train Loss: 0.8298 Train Acc: 0.7073 Eval Loss: 0.7745 Eval Acc: 0.7294 (LR: 0.00010000)
[2025-05-26 23:44:28,406]: [LeNet5_relu] Epoch: 135 Train Loss: 0.8294 Train Acc: 0.7067 Eval Loss: 0.7764 Eval Acc: 0.7295 (LR: 0.00010000)
[2025-05-26 23:44:58,929]: [LeNet5_relu] Epoch: 136 Train Loss: 0.8284 Train Acc: 0.7074 Eval Loss: 0.7794 Eval Acc: 0.7276 (LR: 0.00010000)
[2025-05-26 23:45:29,469]: [LeNet5_relu] Epoch: 137 Train Loss: 0.8294 Train Acc: 0.7070 Eval Loss: 0.7773 Eval Acc: 0.7306 (LR: 0.00010000)
[2025-05-26 23:45:59,597]: [LeNet5_relu] Epoch: 138 Train Loss: 0.8277 Train Acc: 0.7070 Eval Loss: 0.7723 Eval Acc: 0.7280 (LR: 0.00010000)
[2025-05-26 23:46:29,971]: [LeNet5_relu] Epoch: 139 Train Loss: 0.8262 Train Acc: 0.7067 Eval Loss: 0.7721 Eval Acc: 0.7305 (LR: 0.00010000)
[2025-05-26 23:46:59,948]: [LeNet5_relu] Epoch: 140 Train Loss: 0.8321 Train Acc: 0.7051 Eval Loss: 0.7734 Eval Acc: 0.7267 (LR: 0.00010000)
[2025-05-26 23:47:30,316]: [LeNet5_relu] Epoch: 141 Train Loss: 0.8265 Train Acc: 0.7068 Eval Loss: 0.7754 Eval Acc: 0.7277 (LR: 0.00010000)
[2025-05-26 23:48:01,790]: [LeNet5_relu] Epoch: 142 Train Loss: 0.8268 Train Acc: 0.7068 Eval Loss: 0.7781 Eval Acc: 0.7275 (LR: 0.00010000)
[2025-05-26 23:48:32,186]: [LeNet5_relu] Epoch: 143 Train Loss: 0.8292 Train Acc: 0.7049 Eval Loss: 0.7729 Eval Acc: 0.7287 (LR: 0.00010000)
